rest_close_eye_start,rest_close_eye_start_lsl,rest_close_eye_end,rest_close_eye_end_lsl,rest_open_eye_start,rest_open_eye_start_lsl,rest_open_eye_end,rest_open_eye_end_lsl,event,rating_label,kss_rating,time_sec,lsl_timestamp,stress,frustration,phase,trial,tick_soa_s,is_target_double_jump,responded,rt,n_positions,position_phase,correct,hit,false_alarm,miss,participant,calibration_min,formal_min,ratings_every_min,mack_positions,mack_initial_SOA,mack_target_prob
,,,,,,,,,,,1683,148880.860927,,,Mackworth_Formal,2140,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1683,148881.4882041,,,Mackworth_Formal,2141,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1684,148882.0977815,,,Mackworth_Formal,2142,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1685,148882.7989263,,,Mackworth_Formal,2143,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1685,148883.4361548,,,Mackworth_Formal,2144,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1686,148884.065285,,,Mackworth_Formal,2145,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1686,148884.716839,,,Mackworth_Formal,2146,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1687,148885.4375652,,,Mackworth_Formal,2147,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1688,148886.0414182,,,Mackworth_Formal,2148,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1688,148886.7266219,,,Mackworth_Formal,2149,0.6035268347522856,1,1,0.47305129998130724,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1689,148887.3447473,,,Mackworth_Formal,2150,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1690,148887.9559825,,,Mackworth_Formal,2151,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1690,148888.5639544,,,Mackworth_Formal,2152,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1691,148889.1723035,,,Mackworth_Formal,2153,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1692,148889.8105155,,,Mackworth_Formal,2154,0.6035268347522856,1,1,0.36884290000307374,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1692,148890.4505145,,,Mackworth_Formal,2155,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1693,148891.0593488,,,Mackworth_Formal,2156,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1693,148891.6663154,,,Mackworth_Formal,2157,0.6035268347522856,1,1,0.44981940000434406,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1694,148892.277919,,,Mackworth_Formal,2158,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1695,148892.8825883,,,Mackworth_Formal,2159,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1695,148893.4958816,,,Mackworth_Formal,2160,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1696,148894.104561,,,Mackworth_Formal,2161,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1696,148894.7209542,,,Mackworth_Formal,2162,0.6035268347522856,1,1,0.49554179998813197,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1697,148895.3305755,,,Mackworth_Formal,2163,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1698,148895.9411144,,,Mackworth_Formal,2164,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1698,148896.5477026,,,Mackworth_Formal,2165,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1699,148897.1565009,,,Mackworth_Formal,2166,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1700,148897.7726174,,,Mackworth_Formal,2167,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1700,148898.3893131,,,Mackworth_Formal,2168,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1701,148899.0329705,,,Mackworth_Formal,2169,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1701,148899.6575782,,,Mackworth_Formal,2170,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1702,148900.2936258,,,Mackworth_Formal,2171,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1703,148900.9211196,,,Mackworth_Formal,2172,0.6035268347522856,1,1,0.5248366000014357,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1703,148901.5994405,,,Mackworth_Formal,2173,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1704,148902.2335461,,,Mackworth_Formal,2174,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1705,148902.9078607,,,Mackworth_Formal,2175,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1705,148903.5182883,,,Mackworth_Formal,2176,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1706,148904.1546454,,,Mackworth_Formal,2177,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1707,148904.7734742,,,Mackworth_Formal,2178,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1707,148905.3772025,,,Mackworth_Formal,2179,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1708,148905.9864385,,,Mackworth_Formal,2180,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1708,148906.594524,,,Mackworth_Formal,2181,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1709,148907.2024904,,,Mackworth_Formal,2182,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1710,148907.8282018,,,Mackworth_Formal,2183,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1710,148908.4427983,,,Mackworth_Formal,2184,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1711,148909.0517788,,,Mackworth_Formal,2185,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1711,148909.6602631,,,Mackworth_Formal,2186,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1712,148910.2714108,,,Mackworth_Formal,2187,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1713,148910.9248377,,,Mackworth_Formal,2188,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1713,148911.529417,,,Mackworth_Formal,2189,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1714,148912.2276452,,,Mackworth_Formal,2190,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1715,148912.8556285,,,Mackworth_Formal,2191,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1715,148913.5275487,,,Mackworth_Formal,2192,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1716,148914.1330406,,,Mackworth_Formal,2193,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1716,148914.7438721,,,Mackworth_Formal,2194,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1717,148915.3519041,,,Mackworth_Formal,2195,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1718,148915.9614132,,,Mackworth_Formal,2196,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1718,148916.5698388,,,Mackworth_Formal,2197,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1719,148917.1760807,,,Mackworth_Formal,2198,0.6035268347522856,1,1,0.47409880001214333,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1720,148917.7841129,,,Mackworth_Formal,2199,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1720,148918.3933533,,,Mackworth_Formal,2200,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1721,148919.0015332,,,Mackworth_Formal,2201,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1721,148919.609516,,,Mackworth_Formal,2202,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1722,148920.2138268,,,Mackworth_Formal,2203,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1723,148920.8333424,,,Mackworth_Formal,2204,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1723,148921.4421898,,,Mackworth_Formal,2205,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1724,148922.0518011,,,Mackworth_Formal,2206,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1724,148922.6587641,,,Mackworth_Formal,2207,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1725,148923.2680526,,,Mackworth_Formal,2208,0.6035268347522856,1,1,0.41677749998052604,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1726,148923.878574,,,Mackworth_Formal,2209,0.6035268347522856,1,1,0.48852460001944564,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1726,148924.4831888,,,Mackworth_Formal,2210,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1727,148925.1041586,,,Mackworth_Formal,2211,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1728,148925.7926673,,,Mackworth_Formal,2212,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1728,148926.4030866,,,Mackworth_Formal,2213,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1729,148927.0448278,,,Mackworth_Formal,2214,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1729,148927.6536907,,,Mackworth_Formal,2215,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1730,148928.2629007,,,Mackworth_Formal,2216,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1731,148928.8671207,,,Mackworth_Formal,2217,0.6035268347522856,1,1,0.5043467000068631,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1731,148929.4738748,,,Mackworth_Formal,2218,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1732,148930.0817849,,,Mackworth_Formal,2219,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1732,148930.6937683,,,Mackworth_Formal,2220,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1733,148931.3025985,,,Mackworth_Formal,2221,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1734,148931.9101607,,,Mackworth_Formal,2222,0.6035268347522856,1,1,0.4658915000036359,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1734,148932.527943,,,Mackworth_Formal,2223,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1735,148933.1823394,,,Mackworth_Formal,2224,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1736,148933.8257178,,,Mackworth_Formal,2225,0.6035268347522856,1,1,0.6410921000060625,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1736,148934.4469062,,,Mackworth_Formal,2226,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1737,148935.1164075,,,Mackworth_Formal,2227,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1738,148935.7936287,,,Mackworth_Formal,2228,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1738,148936.4103141,,,Mackworth_Formal,2229,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1739,148937.0178773,,,Mackworth_Formal,2230,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1739,148937.6980877,,,Mackworth_Formal,2231,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1740,148938.3907808,,,Mackworth_Formal,2232,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1741,148939.0713812,,,Mackworth_Formal,2233,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1742,148939.8076553,,,Mackworth_Formal,2234,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1742,148940.4166514,,,Mackworth_Formal,2235,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1743,148941.0410076,,,Mackworth_Formal,2236,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1743,148941.6834815,,,Mackworth_Formal,2237,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1744,148942.2884324,,,Mackworth_Formal,2238,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1745,148942.9591634,,,Mackworth_Formal,2239,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1745,148943.6009276,,,Mackworth_Formal,2240,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1746,148944.2076633,,,Mackworth_Formal,2241,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1747,148944.8142896,,,Mackworth_Formal,2242,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1747,148945.4233128,,,Mackworth_Formal,2243,0.6035268347522856,1,1,0.4390653000154998,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1748,148946.0311113,,,Mackworth_Formal,2244,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1748,148946.6366981,,,Mackworth_Formal,2245,0.6035268347522856,1,1,0.5389015000255313,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1749,148947.2447087,,,Mackworth_Formal,2246,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1750,148947.8519996,,,Mackworth_Formal,2247,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1750,148948.4611545,,,Mackworth_Formal,2248,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1751,148949.0689129,,,Mackworth_Formal,2249,0.6035268347522856,1,1,0.5118147000030149,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1751,148949.6744573,,,Mackworth_Formal,2250,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1752,148950.28275,,,Mackworth_Formal,2251,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1753,148950.894101,,,Mackworth_Formal,2252,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1753,148951.5788901,,,Mackworth_Formal,2253,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1754,148952.2244186,,,Mackworth_Formal,2254,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1755,148952.8855118,,,Mackworth_Formal,2255,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1755,148953.563015,,,Mackworth_Formal,2256,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1756,148954.261804,,,Mackworth_Formal,2257,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1757,148954.9343788,,,Mackworth_Formal,2258,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1758,148955.8722461,,,Mackworth_Formal,2259,0.6035268347522856,1,0,,16,2,0,0,0,1,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1758,148956.4803921,,,Mackworth_Formal,2260,0.6035268347522856,0,1,-0.3159911000111606,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1759,148957.0888509,,,Mackworth_Formal,2261,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1759,148957.7037603,,,Mackworth_Formal,2262,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1760,148958.3112748,,,Mackworth_Formal,2263,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1761,148958.9193202,,,Mackworth_Formal,2264,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1761,148959.5377325,,,Mackworth_Formal,2265,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1762,148960.204321,,,Mackworth_Formal,2266,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1763,148960.8742497,,,Mackworth_Formal,2267,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1763,148961.481123,,,Mackworth_Formal,2268,0.6035268347522856,1,1,0.35132449999218807,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1764,148962.1650454,,,Mackworth_Formal,2269,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1765,148962.8317431,,,Mackworth_Formal,2270,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1765,148963.5247575,,,Mackworth_Formal,2271,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1766,148964.2170688,,,Mackworth_Formal,2272,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1767,148964.8491921,,,Mackworth_Formal,2273,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1767,148965.5190308,,,Mackworth_Formal,2274,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1768,148966.183804,,,Mackworth_Formal,2275,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1769,148966.7879778,,,Mackworth_Formal,2276,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1769,148967.7308652,,,Mackworth_Formal,2277,0.6035268347522856,1,0,,16,2,0,0,0,1,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1770,148968.3433909,,,Mackworth_Formal,2278,0.6035268347522856,1,1,0.0655012000061106,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1771,148968.9501371,,,Mackworth_Formal,2279,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1771,148969.5609814,,,Mackworth_Formal,2280,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1772,148970.1683554,,,Mackworth_Formal,2281,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1773,148970.7835699,,,Mackworth_Formal,2282,0.6035268347522856,1,1,0.6145026000158396,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1773,148971.3939176,,,Mackworth_Formal,2283,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1774,148972.0878603,,,Mackworth_Formal,2284,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1774,148972.7047448,,,Mackworth_Formal,2285,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1775,148973.3380775,,,Mackworth_Formal,2286,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1776,148973.9548525,,,Mackworth_Formal,2287,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1776,148974.5635948,,,Mackworth_Formal,2288,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1777,148975.2433176,,,Mackworth_Formal,2289,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1778,148975.9445692,,,Mackworth_Formal,2290,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1778,148976.6302332,,,Mackworth_Formal,2291,0.6035268347522856,1,1,0.5862084999971557,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1779,148977.2356994,,,Mackworth_Formal,2292,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1780,148977.8434158,,,Mackworth_Formal,2293,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1780,148978.4698143,,,Mackworth_Formal,2294,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1781,148979.081391,,,Mackworth_Formal,2295,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1781,148979.7306708,,,Mackworth_Formal,2296,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1782,148980.4820801,,,Mackworth_Formal,2297,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1783,148981.1528275,,,Mackworth_Formal,2298,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1784,148981.7632754,,,Mackworth_Formal,2299,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1784,148982.4693635,,,Mackworth_Formal,2300,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1785,148983.1963814,,,Mackworth_Formal,2301,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
