epoch,train_loss,val_loss,val_mae,val_rmse,val_correlation
21,0.003984392207573902,0.0017496089611607234,0.02925090298419353,0.04182832725750246,0.9536491173760259
22,0.0037909282217995673,0.001030210864142954,0.025224659359895336,0.032096898045495835,0.9702605138598306
23,0.0029145648563115635,0.0009682657036400749,0.02513140941274705,0.031116968098451922,0.9794385395807351
24,0.002799087126999201,0.001156728079117666,0.027097165900004237,0.03401070536048416,0.9755449902749784
25,0.0029425102962662457,0.0008212828139396545,0.022474138398888552,0.028658032276129057,0.9751722087578085
26,0.002368246146439118,0.0008518529093603909,0.02297877992872205,0.02918651930875607,0.9815364599772226
27,0.0029168399455287096,0.0007898047285673736,0.023201804868912282,0.02810346470752981,0.978858934315581
28,0.002527395638946267,0.000847930659694413,0.02359917365334208,0.029119248954847944,0.9799122290729319
29,0.0019920210350208713,0.0005224972151837629,0.01824536408083676,0.022858197986362853,0.9854779447771309
30,0.002066939659885524,0.000594843027687144,0.01897272395808064,0.024389404004344674,0.9819108167904913
31,0.00241474410496904,0.000603763151586645,0.018947021848612498,0.024571592369780293,0.9844245626646277
32,0.0028736662473941993,0.0012132392058957888,0.02602373943859453,0.034831583453753416,0.9778699486279507
33,0.0025638162083562667,0.0004999414337490882,0.017437954583006465,0.02235937015546476,0.9856725348321624
34,0.0028796078419360683,0.0007280456876538694,0.020878715165374817,0.02698232176173632,0.9822241310850175
35,0.002592836305526954,0.0008060408430572683,0.023302877216928183,0.028390858441710926,0.9855178934002622
36,0.002480644070059227,0.000572295009417048,0.017960474500293568,0.02392268817288408,0.9818130018518636
37,0.002230884545072094,0.0008080413081758065,0.021847838950956145,0.028426067406094123,0.9805140211171615
38,0.002070424075387448,0.0004986058000578715,0.017898858500094945,0.022329482753925836,0.9843896482056296
39,0.002179340972077989,0.0009000651219216687,0.024030788237713045,0.030001085345728224,0.9839403743407773
40,0.002321761786232428,0.0009613003702371172,0.02132910976597098,0.031004844302739483,0.9777046399717128
41,0.0023903743208398796,0.0005727900922508919,0.0184934199701859,0.023933033494542472,0.9838906823813864
42,0.0020644258988411377,0.0007415966440008252,0.021415163183137183,0.027232272105001176,0.9825092278182468
43,0.002407208822912494,0.0006352996147836131,0.02042852954323776,0.025205150560621795,0.9857082087412223
44,0.0025507504851252126,0.0007365746187939265,0.02120616883946022,0.02713990823112574,0.9768095799833566
45,0.002324177642107001,0.0005015102710146335,0.017474836500555452,0.022394424998526608,0.9857698105747152
46,0.001941131839479522,0.0003988466160600273,0.01600809248502602,0.019971144585627213,0.9876377042001099
47,0.002364901550232194,0.0004720050192047596,0.01676758212715057,0.021725676495905934,0.9854527981278121
48,0.0018253487499915095,0.0004753374797337691,0.017804929733371475,0.021802235659073337,0.9850127787483395
49,0.0019850458234327434,0.0010510891565584653,0.025793109977947534,0.03242050518666335,0.9878098683878296
50,0.0022522772600206513,0.0006894038377814239,0.01978104101002497,0.026256500867050503,0.984287859568908
51,0.002135008145920748,0.00099835360521595,0.02663303731558273,0.031596734090977664,0.9890195913903144
52,0.0022176319372516464,0.0005973113916573421,0.020043351037518982,0.024439954821098626,0.9861592263429283
53,0.0017340848401318153,0.000474592378554348,0.017145142187475166,0.021785141233288986,0.9867938066297495
54,0.0016800091123898625,0.00035884595778394216,0.015256957273046896,0.018943229866734506,0.9890597543281358
55,0.001994276551533634,0.0008574073259449628,0.02402139596319091,0.029281518504766152,0.9818779197213037
56,0.0019011907191102092,0.0005894270114343201,0.019060638276753125,0.024278117954947002,0.9867733959357845
57,0.001844441314975575,0.00034021188682480444,0.01471051650041132,0.018444833607945736,0.9904329292446834
58,0.0021317296928792966,0.0007241264493710157,0.022403197789993133,0.026909597718490993,0.9878930706077451
59,0.002183859377414943,0.0006307674505300389,0.020347289892565415,0.025115084123491185,0.9872208230650115
60,0.0020340466813064824,0.001060687366737402,0.02667807911553232,0.03256819563220231,0.9809019681495494
61,0.002035450304117391,0.000466890361512501,0.01688054559476834,0.021607645903996598,0.9877220475699042
62,0.0018696332223594703,0.0011281423477816543,0.02279707775492804,0.033587830352400774,0.9853529546558456
63,0.0018650875312831636,0.0005322396636279452,0.016977213622333318,0.02307031997237891,0.9870595331234074
64,0.0019544936301174776,0.0009127409237779102,0.02430233640631699,0.030211602469546527,0.9814318246545457
65,0.001839587854449149,0.0009306077157831878,0.02340272172066777,0.03050586362952519,0.9811064088797876
66,0.0022076299135624835,0.000962184670456532,0.024188317258725736,0.031019101702927054,0.9838609624988606
67,0.0018792260602606926,0.0013278736494477898,0.02693314059857404,0.03644000067848229,0.9755236276821722
68,0.0018902435435647952,0.0005528072425232901,0.017235593923766265,0.023511853234555756,0.9834220131918903
69,0.0018014770957816713,0.0004065766661295676,0.01619431409419731,0.020163746331710475,0.9876971278434479
70,0.0019342877363951417,0.0008716610125361607,0.02151771185110332,0.029523905780505403,0.9793425394118062
71,0.0018008553966851204,0.0005759621957764224,0.018192372461938798,0.023999212399085566,0.9828205788781108
72,0.001732985744999403,0.0006212187570067191,0.018604626910346526,0.0249242604104258,0.9831082153988268
73,0.0020426645738156027,0.0004165861746733865,0.01586660274190058,0.020410442784843906,0.9885076590637152
74,0.001492058797702281,0.0005324746670915434,0.018237043562419095,0.023075412609345546,0.9871102126990695
75,0.0017490752236422602,0.00037794782124231683,0.015649045330575578,0.019440880156060755,0.9896416845083421
76,0.0018737622241000755,0.0005492186137269694,0.01882851033827052,0.023435413666649228,0.989160227338918
77,0.0021936765507170543,0.000702189830126887,0.02102574722217048,0.026498864695056034,0.98146193477584
