eeg_feature,behavior_variable,correlation,abs_correlation
bp_fp2_gamma,hit_rate,-0.04444200766885699,0.04444200766885699
de_fp1_7_9Hz,accuracy,-0.04371010989344025,0.04371010989344025
de_fp2_49_51Hz,rt_mean,-0.04345935905945515,0.04345935905945515
de_fp1_1_3Hz,hit_rate,0.04287292488703462,0.04287292488703462
de_fp1_15_17Hz,hit_rate,-0.042385390558744705,0.042385390558744705
bp_fp1_theta,false_alarm_rate,0.04110106207584995,0.04110106207584995
de_fp2_47_49Hz,false_alarm_rate,0.04079154432951505,0.04079154432951505
de_fp2_33_35Hz,false_alarm_rate,-0.040564282935662284,0.040564282935662284
bp_fp1_gamma,rt_mean,0.040099513141560524,0.040099513141560524
bp_fp1_gamma,accuracy,-0.04004954313424403,0.04004954313424403
bp_fp2_alpha,kss_rating,-0.03990437721967742,0.03990437721967742
bp_fp1_alpha,accuracy,-0.039220782997827344,0.039220782997827344
de_fp1_43_45Hz,stress,-0.038976950222724724,0.038976950222724724
bp_fp2_beta,stress,-0.038639328919320134,0.038639328919320134
de_fp1_5_7Hz,accuracy,-0.0385548650602238,0.0385548650602238
de_fp2_35_37Hz,false_alarm_rate,0.03809428364659881,0.03809428364659881
de_fp1_35_37Hz,rt_mean,0.03770860562038739,0.03770860562038739
bp_fp2_alpha,perclos,0.037628946723154325,0.037628946723154325
de_fp1_3_5Hz,hit_rate,0.037560651796638395,0.037560651796638395
de_fp2_45_47Hz,rt_mean,-0.03670441359811122,0.03670441359811122
de_fp1_17_19Hz,false_alarm_rate,0.03514410295095848,0.03514410295095848
de_fp1_33_35Hz,accuracy,-0.03410647892407091,0.03410647892407091
de_fp2_43_45Hz,accuracy,-0.0339611876321221,0.0339611876321221
de_fp1_31_33Hz,accuracy,-0.03390820149805256,0.03390820149805256
de_fp1_3_5Hz,perclos,0.0338723529308121,0.0338723529308121
bp_fp2_theta,kss_rating,-0.03387137826919287,0.03387137826919287
de_fp2_1_3Hz,accuracy,-0.03335425121676781,0.03335425121676781
de_fp2_15_17Hz,stress,-0.033298157929684075,0.033298157929684075
de_fp1_13_15Hz,hit_rate,0.033169561513546775,0.033169561513546775
bp_fp2_gamma,false_alarm_rate,-0.03314565054297686,0.03314565054297686
de_fp2_1_3Hz,stress,-0.03297101294548523,0.03297101294548523
de_fp1_29_31Hz,false_alarm_rate,-0.03289676432196534,0.03289676432196534
de_fp2_35_37Hz,rt_mean,0.03254296615797579,0.03254296615797579
de_fp2_7_9Hz,rt_mean,-0.030830555519236254,0.030830555519236254
de_fp2_3_5Hz,kss_rating,0.030428313793931513,0.030428313793931513
de_fp2_43_45Hz,rt_mean,-0.02966335015224552,0.02966335015224552
de_fp1_45_47Hz,false_alarm_rate,0.029559857964158123,0.029559857964158123
de_fp2_49_51Hz,false_alarm_rate,0.027307094805139952,0.027307094805139952
de_fp1_33_35Hz,false_alarm_rate,-0.026166464014601702,0.026166464014601702
de_fp1_27_29Hz,false_alarm_rate,0.025343141514833075,0.025343141514833075
de_fp1_7_9Hz,false_alarm_rate,0.02532957862860943,0.02532957862860943
de_fp2_31_33Hz,false_alarm_rate,-0.025228199118989703,0.025228199118989703
de_fp1_19_21Hz,stress,0.024972520366351145,0.024972520366351145
de_fp1_9_11Hz,perclos,0.0249205835190258,0.0249205835190258
bp_fp1_theta,hit_rate,0.02467141565331204,0.02467141565331204
de_fp2_1_3Hz,frustration,0.02464503181640555,0.02464503181640555
de_fp2_13_15Hz,stress,0.024443832094691195,0.024443832094691195
de_fp2_41_43Hz,false_alarm_rate,-0.02344065345261754,0.02344065345261754
de_fp2_29_31Hz,accuracy,-0.02234621811329618,0.02234621811329618
de_fp1_21_23Hz,stress,-0.022259994910801332,0.022259994910801332
de_fp2_9_11Hz,stress,-0.02220513616371654,0.02220513616371654
bp_fp1_theta,perclos,0.0218671685490651,0.0218671685490651
de_fp2_23_25Hz,false_alarm_rate,-0.020022258899529966,0.020022258899529966
bp_fp1_alpha,false_alarm_rate,0.019897368426810152,0.019897368426810152
de_fp1_37_39Hz,false_alarm_rate,0.019393110980927282,0.019393110980927282
de_fp2_27_29Hz,accuracy,-0.019194513485415433,0.019194513485415433
de_fp2_43_45Hz,false_alarm_rate,-0.01917034836337292,0.01917034836337292
de_fp2_29_31Hz,false_alarm_rate,-0.019120285561539895,0.019120285561539895
de_fp2_1_3Hz,perclos,0.01770958766939351,0.01770958766939351
de_fp2_23_25Hz,accuracy,-0.017639825649620987,0.017639825649620987
de_fp2_31_33Hz,accuracy,-0.017457463725157808,0.017457463725157808
de_fp1_5_7Hz,false_alarm_rate,0.016897676999242342,0.016897676999242342
de_fp2_27_29Hz,false_alarm_rate,-0.015780649740721832,0.015780649740721832
de_fp1_9_11Hz,accuracy,-0.015478974957679956,0.015478974957679956
de_fp2_1_3Hz,kss_rating,0.015425039713025406,0.015425039713025406
de_fp2_13_15Hz,frustration,-0.015262235396165284,0.015262235396165284
de_fp1_1_3Hz,perclos,0.015144135680347844,0.015144135680347844
de_fp2_41_43Hz,rt_mean,-0.015058439777282807,0.015058439777282807
bp_fp1_delta,hit_rate,0.013563473046712843,0.013563473046712843
de_fp1_1_3Hz,accuracy,0.0121413799666275,0.0121413799666275
de_fp2_33_35Hz,accuracy,-0.012044993568365369,0.012044993568365369
de_fp1_1_3Hz,false_alarm_rate,-0.011688364770522092,0.011688364770522092
de_fp2_1_3Hz,false_alarm_rate,0.011170091912832714,0.011170091912832714
de_fp1_31_33Hz,false_alarm_rate,-0.011144753047148029,0.011144753047148029
de_fp1_37_39Hz,rt_mean,0.010828453099726444,0.010828453099726444
bp_fp1_gamma,false_alarm_rate,0.010691548683744204,0.010691548683744204
de_fp1_29_31Hz,accuracy,-0.00954968167580024,0.00954968167580024
de_fp1_29_31Hz,rt_mean,0.00930457414283327,0.00930457414283327
de_fp2_39_41Hz,rt_mean,0.009110843908906653,0.009110843908906653
de_fp1_27_29Hz,rt_mean,0.008728133270856723,0.008728133270856723
bp_fp1_gamma,stress,-0.008591621360350696,0.008591621360350696
de_fp2_25_27Hz,false_alarm_rate,0.008293045513351645,0.008293045513351645
de_fp1_7_9Hz,perclos,-0.008084844252733668,0.008084844252733668
de_fp2_7_9Hz,perclos,-0.007981114930667343,0.007981114930667343
de_fp1_47_49Hz,stress,0.00759625737701152,0.00759625737701152
de_fp1_9_11Hz,false_alarm_rate,0.0069790685495674,0.0069790685495674
de_fp2_37_39Hz,rt_mean,-0.0067482169110881255,0.0067482169110881255
bp_fp1_delta,perclos,0.006743616400259229,0.006743616400259229
de_fp2_37_39Hz,false_alarm_rate,-0.0059151851322285735,0.0059151851322285735
de_fp2_25_27Hz,rt_mean,-0.004089524979734723,0.004089524979734723
de_fp2_7_9Hz,frustration,0.003706620865296662,0.003706620865296662
bp_fp2_gamma,accuracy,0.0036997456740442613,0.0036997456740442613
bp_fp1_alpha,perclos,0.0034504262202964993,0.0034504262202964993
de_fp2_21_23Hz,rt_mean,0.0029332843944736738,0.0029332843944736738
de_fp2_9_11Hz,frustration,0.00226335899462783,0.00226335899462783
de_fp1_11_13Hz,hit_rate,0.0003191141638810794,0.0003191141638810794
