epoch,train_loss,val_loss,val_mae,val_rmse,val_correlation
23,0.017318472987007224,0.012631150131467235,0.08160393530556995,0.11238838966489037,0.8933518529994213
24,0.017158618483977713,0.012016064656265521,0.08132388278783809,0.10961781176554072,0.8944116067542711
25,0.015455170466063133,0.013961336992862537,0.08822514289194483,0.11815810168102116,0.889234348881887
26,0.013942965690231202,0.013258054397241365,0.08455602799131759,0.11514362508294311,0.8833405067299009
27,0.013253021545289323,0.01857306933497869,0.09757748634340657,0.1362830485973171,0.8828627575842389
28,0.01858379806071948,0.011952847852412568,0.07910100260006478,0.1093290805431591,0.9053469753044865
29,0.016759180764593748,0.011822424186261893,0.0815636853363084,0.10873097160543492,0.9018021594313438
30,0.018663702260813052,0.012976941011846549,0.08597863549703441,0.11391637727669603,0.8904197025303414
31,0.014978665619898834,0.01613533621055787,0.09786530955897939,0.12702494326138417,0.8877709392855938
32,0.012246246398973752,0.015430306572961102,0.08697293332176016,0.1242187851049957,0.8897577298994028
33,0.014387377759083244,0.01381032205024449,0.089728007816335,0.11751732659588753,0.8786944381147245
34,0.015527911143780495,0.0134044660594573,0.08521577490864567,0.11577765785961168,0.8894017129251434
35,0.012563137475897672,0.013195170488356162,0.07928007779479422,0.11487023325629735,0.8835834256497024
36,0.014445130821607003,0.013974646064031796,0.08883979046490266,0.11821440717624819,0.8826242108911837
37,0.01389145930703213,0.012393807685118777,0.0851624204340152,0.11132747946988998,0.8961048281599016
38,0.01513214311944815,0.01721835522733504,0.09713310090331774,0.1312187304744831,0.8651138028806085
39,0.013058511355486153,0.014046489441703907,0.08090804551712975,0.11851788658976292,0.8854721666651842
40,0.013420785304015302,0.01798992885380296,0.10173836315903205,0.1341265404526746,0.8805071278952066
41,0.012189052520249466,0.011409960960641188,0.07682264749441436,0.10681741880723943,0.9025419434125911
42,0.013300043772030064,0.011931830513859926,0.08102996146542499,0.10923291863655354,0.8987414414956706
43,0.012453667429041294,0.013237979195679156,0.08183945994266988,0.11505641744674286,0.9015738561851482
44,0.015745427776966203,0.017780710822716775,0.09049230119473754,0.13334433179823119,0.8606382287664905
45,0.018514641253398613,0.014487972426663316,0.08953923032774973,0.12036599364713989,0.8866787140523872
46,0.013453891109532223,0.012303841934767181,0.07890874270579497,0.11092268449134823,0.8924848437102555
47,0.016861529987373905,0.01255876490715895,0.08151299691401538,0.11206589537927653,0.8917408658259787
48,0.015312186331689917,0.01459884448242391,0.0878704990164491,0.12082567807558088,0.891201575464392
49,0.013780455666026308,0.01648728818393525,0.09385266196267363,0.12840283557591417,0.9040368469868174
50,0.017088044692285864,0.012721721352861207,0.0808200659127858,0.11279060844264122,0.9103982058248937
51,0.013309809551623109,0.012002776881748898,0.08131215832654506,0.10955718544097824,0.9127517445673953
52,0.012805066365564095,0.01074057755273344,0.07576499035279938,0.10363675772974297,0.916361190239946
53,0.013229541310196853,0.011549989105242894,0.08566893882654594,0.10747087561401411,0.9089613241857399
54,0.014048261455091048,0.011595472381030167,0.07914207668541665,0.10768227514790986,0.8998264084917744
55,0.015985192206372793,0.013799412564350546,0.09095653239175021,0.11747090092593375,0.8897624217428213
56,0.01281574718654979,0.009586098703835103,0.06871381027918717,0.09790862425667671,0.9165242134879102
57,0.011190793342493616,0.013485785869847958,0.08375127436484495,0.11612831639978236,0.9097594530748675
58,0.011273300900349585,0.013645449974762186,0.08329188666241047,0.11681374052209006,0.9027018487924707
59,0.01483036488710218,0.011386278667507644,0.07542160461099703,0.106706507146976,0.9017276381429049
60,0.012078593553689863,0.014030686446228714,0.08443001884054732,0.11845119858502368,0.8871912070453767
61,0.014380576445190044,0.010115870376433345,0.07333399368905306,0.10057768329223608,0.9121018670271537
62,0.015534223789836528,0.01323530425850034,0.08860557533992439,0.11504479240061388,0.8892109432919648
63,0.016122237108774175,0.012220463449658003,0.07898453957694261,0.11054620504412624,0.893920412732775
64,0.014640588271321458,0.010819602001353904,0.0788632838755701,0.10401731587266567,0.9079858634360829
65,0.013061777512456938,0.010656945503100165,0.0758877058677278,0.10323248279054499,0.9077926767254682
66,0.01258479798329411,0.013124193374174628,0.08238112209466135,0.11456087191608934,0.8895061593908135
67,0.0120345320059306,0.010303314703670166,0.07560702225485011,0.10150524471016345,0.9137955192263743
68,0.012945909152092037,0.01406470711933153,0.09203761129701288,0.11859471792340304,0.8890737258611718
69,0.012550085711670645,0.01013471289038543,0.07418147327819703,0.10067131115856905,0.9112553525495133
70,0.010005000818959348,0.01352003103902569,0.07962545829527226,0.11627566830178053,0.8837032572232298
71,0.01122536117045652,0.011656944256591105,0.078545678270078,0.10796732957979051,0.9064492546367562
72,0.012215914566719293,0.00970921279590072,0.07148964792071562,0.09853533780274323,0.9173643704071841
73,0.012383943539690937,0.010719754042537532,0.07795960535853992,0.10353624506682445,0.9073273735975912
74,0.012156146162572337,0.011723945305639139,0.07492419756182031,0.10827716890295543,0.8996175964263575
75,0.012151300737276372,0.011539985011604843,0.0804492931606023,0.1074243222534117,0.909174028543784
76,0.013700893200917507,0.014333057348309792,0.0866969920881709,0.11972074735946896,0.8744580823381731
